Container,CPU Usage (%),Memory Usage (%),Network Usage
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,701.88%,1.22%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,410.47%,0.97%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,448.19%,1.11%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,764.94%,1.02%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,727.84%,1.07%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,722.42%,1.03%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,765.99%,1.03%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,769.00%,1.07%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,749.13%,0.97%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,767.47%,1.16%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,743.13%,1.07%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,729.07%,1.02%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,771.68%,1.05%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,759.01%,1.07%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,712.68%,1.07%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,727.85%,1.03%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,754.33%,1.12%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,771.71%,1.06%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,716.53%,1.38%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,743.65%,1.06%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,462.69%,1.06%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,374.17%,1.14%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,740.29%,1.05%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,422.11%,1.10%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,466.83%,1.06%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,505.95%,1.33%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,771.91%,1.07%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,753.56%,1.17%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,465.11%,1.17%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,439.52%,1.08%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,720.39%,1.15%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,770.10%,1.08%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,741.73%,1.05%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,683.36%,1.10%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,162.41%,1.13%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,434.33%,1.16%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,657.62%,1.05%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,450.10%,1.02%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,598.21%,1.05%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,481.49%,1.10%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,752.85%,1.05%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,773.85%,1.03%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,760.76%,1.07%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,784.81%,1.01%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,779.13%,1.19%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,773.56%,1.17%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,574.88%,1.17%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,1.19%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,1.19%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,2.72%,1.10%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,1.10%,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,1.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,11.18%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.67%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.39%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.37%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.24%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,7.90%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,5.08%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.41%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,6.52%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.24%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.28%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.16%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.21%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.38%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,9.89%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.03%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.39%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.43%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.30%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.16%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.20%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,10.11%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,11.94%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.35%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.03%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.21%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.14%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,1.53%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,1.11%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.28%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.51%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.17%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.32%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,9.20%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,9.04%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,16.22%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,15.08%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,7.39%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,10.90%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.03%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.08%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.09%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,36.97%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,98.79%,0.12%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,99.15%,0.12%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,0.10%,0B / 0B
