Container,CPU Usage (%),Memory Usage (%),Network Usage
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,481.49%,706.70MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,752.85%,674.58MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,773.85%,661.73MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,760.76%,687.43MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,784.81%,648.88MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,779.13%,764.52MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,773.56%,751.68MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,574.88%,751.68MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,764.52MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,764.52MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,2.72%,706.70MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,706.70MiB,0B / 0B
k8s_detector_detector-57d7d945b-tfdc6_default_8519a6d3-3485-44e6-be43-be956cad3fb0_0,0.02%,706.70MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,11.18%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.67%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.39%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.37%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.24%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,7.90%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,5.08%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.41%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,6.52%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.24%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.28%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.16%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.21%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.38%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,9.89%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.03%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.39%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.43%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.30%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.16%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.20%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,10.11%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,11.94%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.35%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.03%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.21%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.14%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,1.53%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,1.11%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.28%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.51%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.17%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,12.32%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,9.20%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,9.04%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,16.22%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,15.08%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,7.39%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,10.90%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.03%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,51.40MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,57.82MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,36.97%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,98.79%,77.09MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,99.15%,77.09MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
k8s_combiner_combiner-5b85748488-tsr97_default_5ef80c73-e893-49f4-a293-1b9567991f40_0,0.02%,64.25MiB,0B / 0B
